tariff_code,description,import_duty,import_excise,import_vagst,export_duty,unit,sitc_code,hierarchy_level,level_name,has_tax_info,page_number,extraction_method
1209.29,00 - - Other     kg 29252,5%,Free,15%,Free,,,2,00 - - Other     kg 29252,True,63,text
1209.30,00 - Seeds of herbaceous plants     kg 29253,5%,Free,15%,Free,,,2,00 - Seeds of herbaceous plants     kg 29253,True,63,text
1209.91,10 ---Squash seeds     kg 29254,5%,Free,15%,Free,,,2,10 ---Squash seeds     kg 29254,True,63,text
1209.91,90 ---Other     kg 29254,5%,Free,15%,Free,,,2,90 ---Other     kg 29254,True,63,text
1209.99,10 ---Seeds for pastures     kg 29259,5%,Free,15%,Free,,,2,10 ---Seeds for pastures     kg 29259,True,63,text
1209.99,90 ---Other     kg 29259,5%,Free,15%,Free,,,2,90 ---Other     kg 29259,True,63,text
12.10,"12.10 Hop cones, fresh or dried,",,,,,,,2,"12.10 Hop cones, fresh or dried,",False,63,text
1210.10,00,,,,,,,2,00,False,63,text
1210.20,00,,,,,,,2,00,False,63,text
12.11,12.11 Plants and parts of plants,,,,,,,2,12.11 Plants and parts of plants,False,64,text
1211.20,00 - Ginseng roots     kg 05896 and 29242,8%,Free,15%,Free,,,2,00 - Ginseng roots     kg 05896 and 29242,True,64,text
1211.30,00 - Cocoa Leaf     kg 05896 and 29242,8%,Free,15%,Free,,,2,00 - Cocoa Leaf     kg 05896 and 29242,True,64,text
1211.40,00 - Poppy Straw     kg 05896 and 29242,8%,Free,15%,Free,,,2,00 - Poppy Straw     kg 05896 and 29242,True,64,text
1211.50,00 -Ephedra     kg 05896 and 29242,8%,Free,15%,Free,,,2,00 -Ephedra     kg 05896 and 29242,True,64,text
1211.90,11 ----Kava (yaqona or sakau) in     kg 05896,8%,Free,15%,Free,,,2,11 ----Kava (yaqona or sakau) in     kg 05896,True,64,text
1211.90,12 ----Kava (yaqona or sakau) in     kg 05896,8%,Free,15%,Free,,,2,12 ----Kava (yaqona or sakau) in     kg 05896,True,64,text
1211.90,19 ----Other     kg 05896,8%,Free,15%,Free,,,2,19 ----Other     kg 05896,True,64,text
1211.90,20 ---Noni (nonu) leaf     kg 05896,8%,Free,15%,Free,,,2,20 ---Noni (nonu) leaf     kg 05896,True,64,text
1211.90,30,,,,,,,2,30,False,64,text
1211.90,40 ---Barks of trees (excluding     kg 05896,8%,Free,15%,Free,,,2,40 ---Barks of trees (excluding     kg 05896,True,64,text
1211.90,90 ---Other     kg 05896,8%,Free,15%,Free,,,2,90 ---Other     kg 05896,True,64,text
12.12,"12.12 Locust beans, seaweeds and other",,,,,,,2,"12.12 Locust beans, seaweeds and other",False,64,text
1212.21,00 --Fit for human consumption     kg 29297,8%,Free,15%,Free,,,2,00 --Fit for human consumption     kg 29297,True,64,text
1212.29,00 --Other     kg 29297,8%,Free,15%,Free,,,2,00 --Other     kg 29297,True,65,text
1212.91,00 - - Sugar beet     kg 05487,8%,Free,15%,Free,,,2,00 - - Sugar beet     kg 05487,True,65,text
1212.92,00 --Locus beans (carob)     kg 05489,8%,Free,15%,Free,,,2,00 --Locus beans (carob)     kg 05489,True,65,text
1212.93,00 --Sugar cane     kg 05489,8%,Free,15%,Free,,,2,00 --Sugar cane     kg 05489,True,65,text
1212.94,00 --Chicory roots     kg 05489,8%,Free,15%,Free,,,2,00 --Chicory roots     kg 05489,True,65,text
1212.99,00 --Other     kg 05489,8%,Free,15%,Free,,,2,00 --Other     kg 05489,True,65,text
1213.00,"00 Cereal straw and husks,     kg 08111",8%,Free,15%,Free,,,2,"00 Cereal straw and husks,     kg 08111",True,65,text
12.14,"12.14 Swedes, mangolds, fodder roots,",,,,,,,2,"12.14 Swedes, mangolds, fodder roots,",False,65,text
1214.10,00 - Lucerne (alfalfa) meal and     kg 08112,8%,Free,15%,Free,,,2,00 - Lucerne (alfalfa) meal and     kg 08112,True,65,text
1214.90,00 - Other     kg 08113,8%,Free,15%,Free,,,2,00 - Other     kg 08113,True,65,text
17.04,17.04);,,,,,,,2,17.04);,False,66,text
13.01,"13.01 Lac; natural gums, resins, gum-",,,,,,,2,"13.01 Lac; natural gums, resins, gum-",False,66,text
1301.20,00 - Gum Arabic     kg 29222,8%,Free,15%,Free,,,2,00 - Gum Arabic     kg 29222,True,66,text
1301.90,00 - Other     kg 29229,8%,Free,15%,Free,,,2,00 - Other     kg 29229,True,66,text
13.02,13.02 Vegetable saps and extracts; pectic,,,,,,,2,13.02 Vegetable saps and extracts; pectic,False,66,text
1302.11,00 - - Opium     kg 29294,8%,Free,15%,Free,,,2,00 - - Opium     kg 29294,True,66,text
1302.12,00 - - Of liquorice     kg 29294,8%,Free,15%,Free,,,2,00 - - Of liquorice     kg 29294,True,66,text
1302.13,00 - - Of hops     kg 29294,8%,Free,15%,Free,,,2,00 - - Of hops     kg 29294,True,66,text
1302.14,00 --Of ephedra     kg 29294,8%,Free,15%,Free,,,2,00 --Of ephedra     kg 29294,True,66,text
1302.19,10 ---Sea weed extract     kg 29294,8%,Free,15%,Free,,,2,10 ---Sea weed extract     kg 29294,True,67,text
1302.19,90 ---Other     kg 29294,8%,Free,15%,Free,,,2,90 ---Other     kg 29294,True,67,text
1302.20,"00 - Pectic substances, pectinates and     kg 29295",8%,Free,15%,Free,,,2,"00 - Pectic substances, pectinates and     kg 29295",True,67,text
1302.31,00 - - Agar-Agar     kg 29296,8%,Free,15%,Free,,,2,00 - - Agar-Agar     kg 29296,True,67,text
1302.32,"00 - - Mucilages and thickeners,     kg 2929",8%,Free,15%,Free,,,2,"00 - - Mucilages and thickeners,     kg 2929",True,67,text
1302.39,00 - - Other     kg 29296,8%,Free,15%,Free,,,2,00 - - Other     kg 29296,True,67,text
14.01,14.01 Vegetable materials of a kind used,,,,,,,2,14.01 Vegetable materials of a kind used,False,68,text
1401.10,00 - Bamboos     kg 29231,8%,Free,15%,Free,,,2,00 - Bamboos     kg 29231,True,68,text
1401.20,00 - Rattans     kg 29232,8%,Free,15%,Free,,,2,00 - Rattans     kg 29232,True,68,text
1401.90,10 ---Pandanus     kg 29239,8%,Free,15%,Free,,,2,10 ---Pandanus     kg 29239,True,68,text
1401.90,20 ---Other     kg 29239,8%,Free,15%,Free,,,2,20 ---Other     kg 29239,True,68,text
14.04,14.04 Vegetable products not elsewhere,,,,,,,2,14.04 Vegetable products not elsewhere,False,68,text
1404.20,00 - Cotton linters     kg 26320,8%,Free,15%,Free,,,2,00 - Cotton linters     kg 26320,True,68,text
1404.90,00 - Other     kg 29299,8%,Free,15%,Free,,,2,00 - Other     kg 29299,True,68,text
15.01,15.01 Pig fat (including lard) and,,,,,,,2,15.01 Pig fat (including lard) and,False,69,text
1501.10,00 -Lard     kg 4112,8%,Free,15%,Free,,,2,00 -Lard     kg 4112,True,69,text
1501.20,00 -Other pig fat     kg 4112,8%,Free,15%,Free,,,2,00 -Other pig fat     kg 4112,True,69,text
1501.90,00 -Other     kg 4112,8%,Free,15%,Free,,,2,00 -Other     kg 4112,True,69,text
15.02,"15.02 Fats of bovine animals, sheep or",,,,,,,2,"15.02 Fats of bovine animals, sheep or",False,69,text
15.03,15.03.,,,,,,,2,15.03.,False,69,text
1502.10,10 ---Edible tallow     kg 41132,5%,Free,15%,Free,,,2,10 ---Edible tallow     kg 41132,True,69,text
1502.10,90 ---Other     kg 41132,5%,Free,15%,Free,,,2,90 ---Other     kg 41132,True,70,text
1502.90,00 - Other     kg 41132,8%,Free,15%,Free,,,2,00 - Other     kg 41132,True,70,text
15.03,"15.03 Lard stearin, lard oil,",,,,,,,2,"15.03 Lard stearin, lard oil,",False,70,text
1503.00,10 ---Edible products     kg 41133,8%,Free,15%,Free,,,2,10 ---Edible products     kg 41133,True,70,text
1503.00,20 ---Oleo-oil     kg 41133,8%,Free,15%,Free,,,2,20 ---Oleo-oil     kg 41133,True,70,text
1503.00,90 ---Other     kg 41133,8%,Free,15%,Free,,,2,90 ---Other     kg 41133,True,70,text
15.04,"15.04 Fats and oils and their fractions,",,,,,,,2,"15.04 Fats and oils and their fractions,",False,70,text
1504.10,00 - Fish-liver oils and their     kg 41111,8%,Free,15%,Free,,,2,00 - Fish-liver oils and their     kg 41111,True,70,text
1504.20,00 - Fats and oils and their     kg 41112,8%,Free,15%,Free,,,2,00 - Fats and oils and their     kg 41112,True,70,text
1504.30,00 - Fats and oils and their     kg 41113,8%,Free,15%,Free,,,2,00 - Fats and oils and their     kg 41113,True,70,text
15.05,15.05 Wool grease and fatty substances,,,,,,,2,15.05 Wool grease and fatty substances,False,70,text
1505.00,10 - - -Wool grease crude     kg 41134,8%,Free,15%,Free,,,2,10 - - -Wool grease crude     kg 41134,True,70,text
1505.00,90 - - - Other     kg 41135,8%,Free,15%,Free,,,2,90 - - - Other     kg 41135,True,70,text
15.06,15.06 Other animal fats and oils,,,,,,,2,15.06 Other animal fats and oils,False,70,text
1506.00,10 ---Edible products     kg 41139,8%,Free,15%,Free,,,2,10 ---Edible products     kg 41139,True,70,text
1506.00,90 ---Other     kg 41139,8%,Free,15%,Free,,,2,90 ---Other     kg 41139,True,70,text
15.07,"15.07 Soya-bean oil and its fractions,",,,,,,,2,"15.07 Soya-bean oil and its fractions,",False,70,text
1507.10,"00 - Crude oil, whether or not     L 42111",20%,Free,15%,Free,,,2,"00 - Crude oil, whether or not     L 42111",True,70,text
1507.90,00 - Other     L 42119,8%,Free,15%,Free,,,2,00 - Other     L 42119,True,70,text
15.08,"15.08 Ground-nut oil and its fractions,",,,,,,,2,"15.08 Ground-nut oil and its fractions,",False,70,text
1508.10,00 - Crude oil     L 42131,20%,Free,15%,Free,,,2,00 - Crude oil     L 42131,True,71,text
1508.90,00 - Other     L 42139,8%,Free,15%,Free,,,2,00 - Other     L 42139,True,71,text
15.09,"15.09 Olive oil and its fractions,",,,,,,,2,"15.09 Olive oil and its fractions,",False,71,text
1509.10,00 - Virgin     L 42141,20%,Free,15%,Free,,,2,00 - Virgin     L 42141,True,71,text
1509.90,00 - Other     L 42142,8%,Free,15%,Free,,,2,00 - Other     L 42142,True,71,text
15.10,"15.10 Other oils and their fractions,",,,,,,,2,"15.10 Other oils and their fractions,",False,71,text
15.09,15.09.,,,,,,,2,15.09.,False,71,text
1510.00,10 - - - Crude oil     L 42149,20%,Free,15%,Free,,,2,10 - - - Crude oil     L 42149,True,71,text
1510.00,90 - - - Other     L 42149,20%,Free,15%,Free,,,2,90 - - - Other     L 42149,True,71,text
15.11,"15.11 Palm oil and its fractions, whether",,,,,,,2,"15.11 Palm oil and its fractions, whether",False,71,text
1511.10,00 - Crude oil     L 42221,20%,Free,15%,Free,,,2,00 - Crude oil     L 42221,True,71,text
1511.90,00 - Other     L 42229,8%,Free,15%,Free,,,2,00 - Other     L 42229,True,71,text
15.12,"15.12 Sunflower-seed, safflower or cotton-",,,,,,,2,"15.12 Sunflower-seed, safflower or cotton-",False,71,text
1512.11,00 - - Crude oil     L 42151,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42151,True,71,text
1512.19,00 - - Other     L 42159,8%,Free,15%,Free,,,2,00 - - Other     L 42159,True,71,text
1512.21,"00 - - Crude oil, whether or not     L 42121",20%,Free,15%,Free,,,2,"00 - - Crude oil, whether or not     L 42121",True,71,text
1512.29,00 - - Other     L 42129,8%,Free,15%,Free,,,2,00 - - Other     L 42129,True,71,text
15.13,"15.13 Coconut (copra), palm kernel or",,,,,,,2,"15.13 Coconut (copra), palm kernel or",False,71,text
1513.11,10 ---Virgin coconut oil     L 42231,20%,Free,15%,Free,,,2,10 ---Virgin coconut oil     L 42231,True,71,text
1513.11,90 ---Other     L 42239,8%,Free,15%,Free,,,2,90 ---Other     L 42239,True,72,text
1513.19,10 ---Virgin     L 42239,8%,Free,15%,Free,,,2,10 ---Virgin     L 42239,True,72,text
1513.19,90 ---Other     L 42239,8%,Free,15%,Free,,,2,90 ---Other     L 42239,True,72,text
1513.21,00 - - Crude oil     L 42241,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42241,True,72,text
1513.29,00 - - Other     L 42249,8%,Free,15%,Free,,,2,00 - - Other     L 42249,True,72,text
15.14,"15.14 Rape, colza or mustard oil",,,,,,,2,"15.14 Rape, colza or mustard oil",False,72,text
1514.11,00 - - Crude oil     L 42171,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42171,True,72,text
1514.19,00 - - Other     L 42179,8%,Free,15%,Free,,,2,00 - - Other     L 42179,True,72,text
1514.91,00 - - Crude oil     L 42171,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42171,True,72,text
1514.99,00 - - Other     L 42179,8%,Free,15%,Free,,,2,00 - - Other     L 42179,True,72,text
15.15,15.15 Other fixed vegetable fats and oils,,,,,,,2,15.15 Other fixed vegetable fats and oils,False,72,text
1515.11,00 - - Crude oil     L 42211,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42211,True,72,text
1515.19,00 - - Other     L 42219,8%,Free,15%,Free,,,2,00 - - Other     L 42219,True,72,text
1515.21,00 - - Crude oil     L 42161,20%,Free,15%,Free,,,2,00 - - Crude oil     L 42161,True,72,text
1515.29,00 - - Other     L 42169,8%,Free,15%,Free,,,2,00 - - Other     L 42169,True,72,text
1515.30,10 - - - Crude oil     L 42250,20%,Free,15%,Free,,,2,10 - - - Crude oil     L 42250,True,72,text
1515.30,90 - - - Other     L 42250,8%,Free,15%,Free,,,2,90 - - - Other     L 42250,True,72,text
1515.50,10 - - - Crude oil     L 42180,20%,Free,15%,Free,,,2,10 - - - Crude oil     L 42180,True,73,text
1515.50,90 - - - Other     L 42180,8%,Free,15%,Free,,,2,90 - - - Other     L 42180,True,73,text
1515.90,10 ---Crude oil     L 42299,20%,Free,15%,Free,,,2,10 ---Crude oil     L 42299,True,73,text
1515.90,20 ---Avocado oil     L 42299,20%,Free,15%,Free,,,2,20 ---Avocado oil     L 42299,True,73,text
1515.90,90 --- Other     L 42299,8%,Free,15%,Free,,,2,90 --- Other     L 42299,True,73,text
15.16,15.16 Animal or vegetable fats and,,,,,,,2,15.16 Animal or vegetable fats and,False,73,text
1516.10,10 --- Crude oils and fats     L 43121,20%,Free,15%,Free,,,2,10 --- Crude oils and fats     L 43121,True,73,text
1516.10,90 --- Other     L 43121,8%,Free,15%,Free,,,2,90 --- Other     L 43121,True,73,text
1516.20,10 --- Crude oils and fats     L 43122,20%,Free,15%,Free,,,2,10 --- Crude oils and fats     L 43122,True,73,text
1516.20,90 --- Other     L 43122,20%,Free,15%,Free,,,2,90 --- Other     L 43122,True,73,text
1516.20,91 ----Vanaspati ghee (refer     L 43122,20%,Free,15%,Free,,,2,91 ----Vanaspati ghee (refer     L 43122,True,73,text
0405.90.10,for ghee),,,,,,,3,for ghee),False,73,text
1516.20,99 ----Other     L 43122,20%,Free,15%,Free,,,2,99 ----Other     L 43122,True,73,text
15.17,15.17 Margarine; edible mixtures or,,,,,,,2,15.17 Margarine; edible mixtures or,False,73,text
1517.10,11 - - - Without added salt     kg 09101,8%,Free,15%,Free,,,2,11 - - - Without added salt     kg 09101,True,73,text
1517.10,12 - - - With added salt     kg 09101,8%,Free,15%,Free,,,2,12 - - - With added salt     kg 09101,True,73,text
1517.90,10 - - - Dripping     kg 09109,8%,Free,15%,Free,,,2,10 - - - Dripping     kg 09109,True,73,text
1517.90,90 - - - Other     kg 09109,8%,Free,15%,Free,,,2,90 - - - Other     kg 09109,True,73,text
1518.00,00 Animal or vegetable fats and     L 43110,20%,Free,15%,Free,,,2,00 Animal or vegetable fats and     L 43110,True,74,text
15.20,"15.20 Glycerol, crude; glycerol waters",,,,,,,2,"15.20 Glycerol, crude; glycerol waters",False,74,text
1520.00,"10 ---Glycerol (glycerine), crude     kg 51222",8%,Free,15%,Free,,,2,"10 ---Glycerol (glycerine), crude     kg 51222",True,74,text
1520.00,20 ---Glycerol waters and glycerol     kg 51222,8%,Free,15%,Free,,,2,20 ---Glycerol waters and glycerol     kg 51222,True,74,text
15.21,15.21 Vegetable waxes (other than,,,,,,,2,15.21 Vegetable waxes (other than,False,74,text
1521.10,00 - Vegetable waxes     kg 43141,8%,Free,15%,Free,,,2,00 - Vegetable waxes     kg 43141,True,74,text
1521.90,10 ---Beeswax     kg 43142,8%,Free,15%,Free,,,2,10 ---Beeswax     kg 43142,True,74,text
1521.90,90 ---Other     kg 43142,8%,Free,15%,Free,,,2,90 ---Other     kg 43142,True,74,text
1522.00,00 Degras; residues resulting from     kg 43133,8%,Free,15%,Free,,,2,00 Degras; residues resulting from     kg 43133,True,74,text
21.04,21.04.,,,,,,,2,21.04.,False,75,text
16.02,16.02.,,,,,,,2,16.02.,False,75,text
16.05,"16.05 under their common names only, are of the same species as those mentioned in Chapter 3 under the same",,,,,,,2,"16.05 under their common names only, are of the same species as those mentioned in Chapter 3 under the same",False,75,text
16.01,"16.01 Sausages and similar products, of",,,,,,,2,"16.01 Sausages and similar products, of",False,75,text
1601.00,10 ---Beef     kg 01720,20%,Free,15%,Free,,,2,10 ---Beef     kg 01720,True,75,text
1601.00,20 ---Pork     kg 01720,20%,Free,15%,Free,,,2,20 ---Pork     kg 01720,True,75,text
1601.00,30 ---Other     kg 01720,20%,Free,15%,Free,,,2,30 ---Other     kg 01720,True,75,text
16.02,"16.02 Other prepared or preserved meat,",,,,,,,2,"16.02 Other prepared or preserved meat,",False,75,text
1602.10,00 - Homogenised preparations     kg 09811,20%,Free,15%,Free,,,2,00 - Homogenised preparations     kg 09811,True,75,text
1602.20,00 - Of liver of any animal     kg 01730,20%,Free,15%,Free,,,2,00 - Of liver of any animal     kg 01730,True,76,text
1602.31,00 - - Of turkeys     kg 01740,20%,Free,15%,Free,,,2,00 - - Of turkeys     kg 01740,True,76,text
1602.32,00 - - Of fowls of the species Gallus     kg 01740,20%,Free,15%,Free,,,2,00 - - Of fowls of the species Gallus     kg 01740,True,76,text
1602.39,00 - - Other     kg 01740,20%,Free,15%,Free,,,2,00 - - Other     kg 01740,True,76,text
1602.41,00 - - Hams and cuts thereof     kg 01750,20%,Free,15%,Free,,,2,00 - - Hams and cuts thereof     kg 01750,True,76,text
1602.42,00 - - Shoulders and cuts thereof     kg 01750,20%,Free,15%,Free,,,2,00 - - Shoulders and cuts thereof     kg 01750,True,76,text
1602.49,"00 - - Other, including mixtures     kg 01750",20%,Free,15%,Free,,,2,"00 - - Other, including mixtures     kg 01750",True,76,text
1602.50,10 - - - Corned beef     kg 01760,20%,Free,15%,Free,,,2,10 - - - Corned beef     kg 01760,True,76,text
1602.50,90 - - - Other     kg 01760,20%,Free,15%,Free,,,2,90 - - - Other     kg 01760,True,76,text
1602.90,10 - - - Corned meat of sheep or     kg 01790,20%,Free,15%,Free,,,2,10 - - - Corned meat of sheep or     kg 01790,True,76,text
1602.90,20 - - - Corned meat of other     kg 01790,20%,Free,15%,Free,,,2,20 - - - Corned meat of other     kg 01790,True,76,text
1602.90,90 - - Other     kg 01790,20%,Free,15%,Free,,,2,90 - - Other     kg 01790,True,76,text
1603.00,"00 Extracts and juices of meat, fish     kg 01710",20%,Free,15%,Free,,,2,"00 Extracts and juices of meat, fish     kg 01710",True,76,text
16.04,16.04 Prepared or preserved fish; caviar,,,,,,,2,16.04 Prepared or preserved fish; caviar,False,76,text
1604.11,00 - - Salmon     kg 03711,Free,Free,15%,Free,,,2,00 - - Salmon     kg 03711,True,76,text
1604.12,00 - - Herrings     kg 03712,Free,Free,15%,Free,,,2,00 - - Herrings     kg 03712,True,76,text
1604.13,"00 - - Sardines, sardinella and brisling     kg 03712",Free,Free,15%,Free,,,2,"00 - - Sardines, sardinella and brisling     kg 03712",True,76,text
1604.14,"00 - - Tunas, skipjack and bonito     kg 03713",Free,Free,15%,Free,,,2,"00 - - Tunas, skipjack and bonito     kg 03713",True,76,text
1604.15,00 - - Mackerel     kg 03714,Free,Free,15%,Free,,,2,00 - - Mackerel     kg 03714,True,77,text
1604.16,00 - - Anchovies     kg 03715,Free,Free,15%,Free,,,2,00 - - Anchovies     kg 03715,True,77,text
1604.17,00 --Eels     kg 03715,Free,Free,15%,Free,,,2,00 --Eels     kg 03715,True,77,text
1604.18,00 --Shark fins     kg 03715,Free,Free,15%,Free,,,2,00 --Shark fins     kg 03715,True,77,text
1604.19,00 - - Other     kg 03715,Free,Free,15%,Free,,,2,00 - - Other     kg 03715,True,77,text
1604.20,00 - Other prepared or preserved     kg 03716,Free,Free,15%,Free,,,2,00 - Other prepared or preserved     kg 03716,True,77,text
1604.31,00 --Caviar     kg 03717,Free,Free,15%,Free,,,2,00 --Caviar     kg 03717,True,77,text
1604.32,00 --Caviar substitutes     kg 03717,Free,Free,15%,Free,,,2,00 --Caviar substitutes     kg 03717,True,77,text
16.05,"16.05 Crustaceans, molluscs and",,,,,,,2,"16.05 Crustaceans, molluscs and",False,77,text
1605.10,00 - Crab     kg 03721,20%,Free,15%,Free,,,2,00 - Crab     kg 03721,True,77,text
1605.21,00 --Not in airtight container     kg 03712,20%,Free,15%,Free,,,2,00 --Not in airtight container     kg 03712,True,77,text
1605.29,00 --Other     kg 03712,20%,Free,15%,Free,,,2,00 --Other     kg 03712,True,77,text
1605.30,00 - Lobster     kg 03721,20%,Free,15%,Free,,,2,00 - Lobster     kg 03721,True,77,text
1605.40,00 - Other crustaceans     kg 03721,20%,Free,15%,Free,,,2,00 - Other crustaceans     kg 03721,True,77,text
